match_id,team_id,goals,possession,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,expected_goals
HIST_CRO_ESP_20210628,CRO,3,0.5,12,4,4,12,1,0,3.0
HIST_SUI_ESP_20210702,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_COL_20210706,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_NOR_NED_20210901,NOR,1,0.5,12,4,4,12,1,0,1.0
HIST_BEL_CZE_20210905,BEL,3,0.5,12,4,4,12,1,0,3.0
HIST_PAN_USA_20211010,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_PAN_USA_20211010,USA,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_KSA_20211111,AUS,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_MEX_20211116,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_JOR_20211211,EGY,3,0.5,12,4,4,12,1,0,3.0
HIST_QAT_EGY_20211218,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_GHA_20220110,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_URU_20220127,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_URU_20220127,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_COL_20220201,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_EGY_SEN_20220325,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_SEN_EGY_20220329,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_ECU_ARG_20220329,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_SCO_20220329,AUT,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_CIV_20220329,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_PAR_20220602,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_GER_20220604,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_CAN_CUW_20220609,CUW,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_ITA_20220611,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_KOR_20220727,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_QAT_20220923,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_IRN_URU_20220923,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_CRO_20220925,CRO,3,0.5,12,4,4,12,1,0,3.0
HIST_ENG_GER_20220926,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_ECU_JPN_20220927,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_CAN_20221117,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_PAR_20221119,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_BEL_CAN_20221123,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_GER_20221127,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_NED_20221129,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_CRO_20221213,ARG,3,0.5,12,4,4,12,1,0,3.0
HIST_ARG_PAN_20230323,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_ENG_20230323,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_NOR_20230325,ESP,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_JAM_20230326,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_MAR_CPV_20230612,CPV,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_CAN_20230618,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ALG_TUN_20230620,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_AUS_20230909,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_KSA_20230912,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_URU_20231012,URU,2,0.5,12,4,4,12,1,0,2.0
HIST_CUW_PAN_20231013,CUW,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_AUS_20231013,AUS,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_GHA_20231014,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_IRQ_KOR_20240106,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_CPV_20240110,TUN,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_JAM_20240321,USA,3,0.5,12,4,4,12,1,0,3.0
HIST_ESP_COL_20240322,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_URU_20240605,URU,4,0.5,12,4,4,12,1,0,4.0
HIST_USA_COL_20240608,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_COL_20240608,COL,5,0.5,12,4,4,12,1,0,5.0
HIST_USA_BRA_20240612,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_PAN_PAR_20240616,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_CAN_20240620,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_TUR_20240626,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_SUI_20240706,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_BRA_20240910,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_POR_20241015,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_IRQ_JOR_20241114,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_FRA_20241117,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_ITA_20250323,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_ECU_BRA_20250605,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_JPN_20250605,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_SWE_ALG_20250610,ALG,3,0.5,12,4,4,12,1,0,3.0
HIST_JOR_IRQ_20250610,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_HAI_CUW_20250610,CUW,5,0.5,12,4,4,12,1,0,5.0
HIST_MEX_KSA_20250628,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_KOR_20250906,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_GHA_20251114,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_CPV_EGY_20251117,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_KSA_20251208,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_EGY_20260327,EGY,4,0.5,12,4,4,12,1,0,4.0
HIST_CIV_SCO_20260331,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_BEL_20260331,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_SEN_20260531,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_NOR_SWE_20260601,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_CIV_20260604,CIV,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_NZL_20260606,NZL,0,0.5,12,4,4,12,1,0,0.0
HIST_GHA_TUN_20000118,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_GER_20000223,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_SCO_20000426,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_BEL_20000426,BEL,2,0.5,12,4,4,12,1,0,2.0
HIST_JAM_PAN_20000514,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_BRA_20000527,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_UZB_20000902,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_NED_POR_20001011,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_UZB_20001017,JPN,8,0.5,12,4,4,12,1,0,8.0
HIST_TUR_FRA_20001115,FRA,4,0.5,12,4,4,12,1,0,4.0
HIST_TUN_MAR_20010113,TUN,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_GER_20010227,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_BRA_20010303,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_BRA_20010307,MEX,3,0.5,12,4,4,12,1,0,3.0
HIST_SCO_BEL_20010324,SCO,2,0.5,12,4,4,12,1,0,2.0
HIST_ESP_JPN_20010425,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_ALG_MAR_20010504,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_MEX_20010712,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_KOR_20010815,CZE,5,0.5,12,4,4,12,1,0,5.0
HIST_ARG_BRA_20010905,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_COL_ECU_20010905,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_IRQ_KSA_20011005,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_KSA_20011005,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_URU_20011120,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_URU_20011120,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_SEN_ALG_20011230,SEN,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRQ_20020113,IRQ,3,0.5,12,4,4,12,1,0,3.0
HIST_HAI_CAN_20020118,CAN,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_QAT_20020130,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_USA_20020213,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_POR_20020213,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_ITA_20020327,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_SCO_20020327,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_ENG_20020607,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_BEL_20020610,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_ITA_20020618,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_BRA_20020621,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_GER_20020625,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_MAR_20020917,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_EGY_20021120,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_AUS_20030212,AUS,3,0.5,12,4,4,12,1,0,3.0
HIST_ESP_GER_20030212,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_SWE_20030212,SWE,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_AUT_20030402,CZE,4,0.5,12,4,4,12,1,0,4.0
HIST_ESP_ECU_20030430,ESP,4,0.5,12,4,4,12,1,0,4.0
HIST_SUI_ITA_20030430,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_TUN_SEN_20030430,SEN,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_ARG_20030611,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_TUR_USA_20030619,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_RSA_CIV_20030622,RSA,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_URU_20030716,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_COL_BRA_20030907,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_IRQ_20031218,EGY,2,0.5,12,4,4,12,1,0,2.0
HIST_TUN_SEN_20040207,SEN,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_ALG_20040208,ALG,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_ECU_20040330,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_ENG_20040331,ENG,0,0.5,12,4,4,12,1,0,0.0
HIST_TUN_CIV_20040331,CIV,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_TUR_20040605,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_HAI_JAM_20040612,HAI,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_RSA_20040620,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_JOR_IRQ_20040621,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_AUT_GER_20040818,AUT,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_USA_20040818,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_PAN_20040904,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_CPV_20040905,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_ECU_20040905,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_RSA_AUS_20050209,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_JPN_20050325,IRN,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_IRQ_20050326,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_ENG_20050528,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_TUN_20050618,TUN,0,0.5,12,4,4,12,1,0,0.0
HIST_RSA_GHA_20050618,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_BRA_20050622,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_BRA_20050625,BRA,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_ARG_20050626,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_JAM_20050716,USA,3,0.5,12,4,4,12,1,0,3.0
HIST_AUT_SCO_20050817,SCO,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_BRA_20050817,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_NOR_SUI_20050817,NOR,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_EGY_20050817,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_RSA_20050907,GER,4,0.5,12,4,4,12,1,0,4.0
HIST_MEX_PAN_20050907,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_IRQ_20051011,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_URU_20051026,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_SEN_20051229,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_MAR_CIV_20060121,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_SWE_20060123,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_NOR_20060125,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_SEN_20060523,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_GHA_20060529,GHA,4,0.5,12,4,4,12,1,0,4.0
HIST_NED_MEX_20060601,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_KSA_20060614,TUN,2,0.5,12,4,4,12,1,0,2.0
HIST_TUN_KSA_20060614,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_CZE_GHA_20060617,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_AUS_20060622,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_JOR_IRQ_20060721,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_JAM_HAI_20061001,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_EGY_RSA_20061115,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_IRN_KOR_20061115,IRN,2,0.5,12,4,4,12,1,0,2.0
HIST_CIV_SWE_20061115,SWE,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_KSA_20061115,JPN,3,0.5,12,4,4,12,1,0,3.0
HIST_JPN_KSA_20061115,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_ENG_20061115,NED,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_SWE_20070118,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_GHA_20070324,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_MEX_20070624,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_COL_20070628,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_IRQ_20070629,KOR,3,0.5,12,4,4,12,1,0,3.0
HIST_IRQ_UZB_20070702,UZB,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_GER_20070822,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_SCO_RSA_20070822,SCO,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRQ_20071016,IRQ,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_CRO_20071121,CRO,3,0.5,12,4,4,12,1,0,3.0
HIST_GHA_MAR_20080128,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_MEX_20080206,USA,2,0.5,12,4,4,12,1,0,2.0
HIST_SCO_CRO_20080326,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_RSA_PAR_20080326,RSA,3,0.5,12,4,4,12,1,0,3.0
HIST_FRA_PAR_20080531,FRA,0,0.5,12,4,4,12,1,0,0.0
HIST_SUI_TUR_20080611,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_SUI_TUR_20080611,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_ITA_20080617,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_CUW_HAI_20080622,CUW,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_ITA_20080622,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_ESP_20080629,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_RSA_20080819,RSA,2,0.5,12,4,4,12,1,0,2.0
HIST_AUT_TUR_20081119,AUT,2,0.5,12,4,4,12,1,0,2.0
HIST_JAM_CAN_20081119,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_QAT_20090105,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_ARG_20090211,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_BRA_20090606,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_PAR_20090610,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_NOR_20090610,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_IRQ_NZL_20090620,NZL,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_USA_20090624,USA,2,0.5,12,4,4,12,1,0,2.0
HIST_RSA_BRA_20090625,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_ECU_JAM_20090812,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_SUI_ITA_20090812,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_URU_COL_20090909,URU,3,0.5,12,4,4,12,1,0,3.0
HIST_KOR_SEN_20091014,SEN,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_IRN_20091228,QAT,3,0.5,12,4,4,12,1,0,3.0
HIST_CIV_KOR_20100303,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_USA_20100303,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_AUS_20100613,GER,4,0.5,12,4,4,12,1,0,4.0
HIST_ARG_KOR_20100617,ARG,4,0.5,12,4,4,12,1,0,4.0
HIST_USA_ALG_20100623,ALG,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_FRA_20100811,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_COL_20100907,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_NOR_20101012,CRO,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_SWE_20101012,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_AUS_20110125,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_JPN_20110129,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_PAR_20110326,MEX,3,0.5,12,4,4,12,1,0,3.0
HIST_AUT_GER_20110603,GER,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_NED_20110604,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_ALG_20110604,ALG,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_SEN_20110625,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_ITA_ESP_20110810,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_SEN_MAR_20110810,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_IRQ_20110819,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_JAM_20110902,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_AUT_20110902,AUT,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_AUS_20110906,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_NED_20111011,SWE,3,0.5,12,4,4,12,1,0,3.0
HIST_NED_SUI_20111111,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_RSA_CIV_20111112,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_URU_20111115,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_FRA_20120229,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_PAR_PAN_20120229,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_PAN_JAM_20120601,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_CRO_20120614,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_ENG_20120615,ENG,3,0.5,12,4,4,12,1,0,3.0
HIST_ENG_ITA_20120624,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_ESP_20120627,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_ITA_20120628,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_IRN_20120905,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_USA_20120907,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_UZB_KOR_20120911,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_SWE_20121016,SWE,4,0.5,12,4,4,12,1,0,4.0
HIST_AUT_CIV_20121114,CIV,3,0.5,12,4,4,12,1,0,3.0
HIST_ITA_FRA_20121114,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_ARG_20121114,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_GHA_EGY_20130110,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_EGY_20130307,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_SCO_20130607,CRO,0,0.5,12,4,4,12,1,0,0.0
HIST_ECU_ARG_20130611,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_IRN_20130618,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_QAT_20130618,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_URU_20130626,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_CIV_20130814,MEX,4,0.5,12,4,4,12,1,0,4.0
HIST_KSA_NZL_20130905,NZL,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_CZE_20130910,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_GHA_20130910,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_CRO_20130910,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_URU_COL_20130910,URU,2,0.5,12,4,4,12,1,0,2.0
HIST_GHA_EGY_20131015,GHA,6,0.5,12,4,4,12,1,0,6.0
HIST_SWE_GER_20131015,SWE,3,0.5,12,4,4,12,1,0,3.0
HIST_JOR_URU_20131113,URU,5,0.5,12,4,4,12,1,0,5.0
HIST_ARG_ECU_20131115,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_CAN_20131115,CZE,2,0.5,12,4,4,12,1,0,2.0
HIST_ITA_GER_20131115,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_SUI_20131115,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_IRQ_20131115,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_IRQ_20131115,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_JPN_20131116,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_SEN_CIV_20131116,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_GHA_20131119,EGY,2,0.5,12,4,4,12,1,0,2.0
HIST_NZL_MEX_20131120,NZL,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_JOR_20140107,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_NED_20140305,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_RSA_20140526,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_NOR_20140527,FRA,4,0.5,12,4,4,12,1,0,4.0
HIST_USA_TUR_20140601,TUR,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_AUS_20140606,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_ALG_20140622,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_MEX_20140629,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_NED_20140712,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_ARG_20140713,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_QAT_20140903,MAR,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_URU_20140905,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_SWE_20140908,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_GER_20141118,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_CPV_20150118,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_RSA_SEN_20150123,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_IRQ_20150126,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_AUS_20150325,GER,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_USA_20150605,NED,3,0.5,12,4,4,12,1,0,3.0
HIST_ARG_URU_20150616,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_PAR_20150630,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_RSA_SEN_20150908,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_JAM_20151013,JAM,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_ARG_20151013,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_BRA_20151113,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_ESP_20160324,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_BRA_20160329,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_ESP_CZE_20160613,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_ECU_20160616,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_CZE_TUR_20160621,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_ARG_20160621,USA,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_GER_20160904,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_IRQ_KSA_20160906,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_KSA_20160906,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_FRA_20161010,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_RSA_GHA_20161011,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_URU_ECU_20161110,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_GHA_20161113,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_GER_20161115,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_ECU_20170323,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_SWE_20170328,SWE,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_CRO_20170528,CRO,2,0.5,12,4,4,12,1,0,2.0
HIST_IRQ_KOR_20170607,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_CUW_20170613,CAN,2,0.5,12,4,4,12,1,0,2.0
